Year,Month,Month_Num,Quarter,State,Vehicle_Type,Sales
2018,September,9,Q3,Maharashtra,4-Wheelers,65
2018,September,9,Q3,Maharashtra,Bus,6
2018,September,9,Q3,Maharashtra,Others,8
2018,September,9,Q3,Karnataka,2-Wheelers,602
2018,September,9,Q3,Karnataka,3-Wheelers,697
2018,September,9,Q3,Karnataka,4-Wheelers,48
2018,September,9,Q3,Karnataka,Bus,5
2018,September,9,Q3,Karnataka,Others,7
2018,September,9,Q3,Tamil Nadu,2-Wheelers,496
2018,September,9,Q3,Tamil Nadu,3-Wheelers,540
2018,September,9,Q3,Tamil Nadu,4-Wheelers,46
2018,September,9,Q3,Tamil Nadu,Bus,4
2018,September,9,Q3,Tamil Nadu,Others,6
2018,September,9,Q3,Rajasthan,2-Wheelers,391
2018,September,9,Q3,Rajasthan,3-Wheelers,425
2018,September,9,Q3,Rajasthan,4-Wheelers,32
2018,September,9,Q3,Rajasthan,Bus,3
2018,September,9,Q3,Rajasthan,Others,4
2018,September,9,Q3,Gujarat,2-Wheelers,396
2018,September,9,Q3,Gujarat,3-Wheelers,447
2018,September,9,Q3,Gujarat,4-Wheelers,34
2018,September,9,Q3,Gujarat,Bus,3
2018,September,9,Q3,Gujarat,Others,5
2018,September,9,Q3,Delhi,2-Wheelers,357
2018,September,9,Q3,Delhi,3-Wheelers,416
2018,September,9,Q3,Delhi,4-Wheelers,31
2018,September,9,Q3,Delhi,Bus,3
2018,September,9,Q3,Delhi,Others,4
2018,September,9,Q3,Bihar,2-Wheelers,254
2018,September,9,Q3,Bihar,3-Wheelers,262
2018,September,9,Q3,Bihar,4-Wheelers,20
2018,September,9,Q3,Bihar,Bus,2
2018,September,9,Q3,Bihar,Others,3
2018,September,9,Q3,Assam,2-Wheelers,204
2018,September,9,Q3,Assam,3-Wheelers,199
2018,September,9,Q3,Assam,4-Wheelers,16
2018,September,9,Q3,Assam,Bus,1
2018,September,9,Q3,Assam,Others,2
2018,September,9,Q3,Kerala,2-Wheelers,201
2018,September,9,Q3,Kerala,3-Wheelers,231
2018,September,9,Q3,Kerala,4-Wheelers,17
2018,September,9,Q3,Kerala,Bus,1
2018,September,9,Q3,Kerala,Others,2
2018,September,9,Q3,West Bengal,2-Wheelers,153
2018,September,9,Q3,West Bengal,3-Wheelers,157
2018,September,9,Q3,West Bengal,4-Wheelers,12
2018,September,9,Q3,West Bengal,Bus,1
2018,September,9,Q3,West Bengal,Others,2
2018,September,9,Q3,Madhya Pradesh,2-Wheelers,96
2018,September,9,Q3,Madhya Pradesh,3-Wheelers,112
2018,September,9,Q3,Madhya Pradesh,4-Wheelers,9
2018,September,9,Q3,Madhya Pradesh,Bus,0
2018,September,9,Q3,Madhya Pradesh,Others,1
2018,September,9,Q3,Punjab,2-Wheelers,46
2018,September,9,Q3,Punjab,3-Wheelers,56
2018,September,9,Q3,Punjab,4-Wheelers,4
2018,September,9,Q3,Punjab,Bus,0
2018,September,9,Q3,Punjab,Others,0
2018,October,10,Q4,Andhra Pradesh,2-Wheelers,272
2018,October,10,Q4,Andhra Pradesh,3-Wheelers,286
2018,October,10,Q4,Andhra Pradesh,4-Wheelers,24
2018,October,10,Q4,Andhra Pradesh,Bus,2
2018,October,10,Q4,Andhra Pradesh,Others,3
2018,October,10,Q4,Telangana,2-Wheelers,213
2018,October,10,Q4,Telangana,3-Wheelers,241
2018,October,10,Q4,Telangana,4-Wheelers,19
2018,October,10,Q4,Telangana,Bus,1
2018,October,10,Q4,Telangana,Others,3
2018,October,10,Q4,Uttar Pradesh,2-Wheelers,879
2018,October,10,Q4,Uttar Pradesh,3-Wheelers,1063
2018,October,10,Q4,Uttar Pradesh,4-Wheelers,85
2018,October,10,Q4,Uttar Pradesh,Bus,8
2018,October,10,Q4,Uttar Pradesh,Others,11
2018,October,10,Q4,Maharashtra,2-Wheelers,805
2018,October,10,Q4,Maharashtra,3-Wheelers,816
2018,October,10,Q4,Maharashtra,4-Wheelers,72
2018,October,10,Q4,Maharashtra,Bus,7
2018,October,10,Q4,Maharashtra,Others,11
2018,October,10,Q4,Karnataka,2-Wheelers,607
2018,October,10,Q4,Karnataka,3-Wheelers,739
2018,October,10,Q4,Karnataka,4-Wheelers,58
2018,October,10,Q4,Karnataka,Bus,6
2018,October,10,Q4,Karnataka,Others,8
2018,October,10,Q4,Tamil Nadu,2-Wheelers,583
2018,October,10,Q4,Tamil Nadu,3-Wheelers,686
2018,October,10,Q4,Tamil Nadu,4-Wheelers,54
2018,October,10,Q4,Tamil Nadu,Bus,5
2018,October,10,Q4,Tamil Nadu,Others,8
2018,October,10,Q4,Rajasthan,2-Wheelers,474
2018,October,10,Q4,Rajasthan,3-Wheelers,511
2018,October,10,Q4,Rajasthan,4-Wheelers,42
2018,October,10,Q4,Rajasthan,Bus,4
2018,October,10,Q4,Rajasthan,Others,6
2018,October,10,Q4,Gujarat,2-Wheelers,418
2018,October,10,Q4,Gujarat,3-Wheelers,461
2018,October,10,Q4,Gujarat,4-Wheelers,44
2018,October,10,Q4,Gujarat,Bus,3
2018,October,10,Q4,Gujarat,Others,6
2018,October,10,Q4,Delhi,2-Wheelers,355
2018,October,10,Q4,Delhi,3-Wheelers,396
2018,October,10,Q4,Delhi,4-Wheelers,34
2018,October,10,Q4,Delhi,Bus,3
2018,October,10,Q4,Delhi,Others,5
2018,October,10,Q4,Bihar,2-Wheelers,289
2018,October,10,Q4,Bihar,3-Wheelers,311
2018,October,10,Q4,Bihar,4-Wheelers,24
2018,October,10,Q4,Bihar,Bus,2
2018,October,10,Q4,Bihar,Others,3
2018,October,10,Q4,Assam,2-Wheelers,236
2018,October,10,Q4,Assam,3-Wheelers,250
2018,October,10,Q4,Assam,4-Wheelers,18
2018,October,10,Q4,Assam,Bus,2
2018,October,10,Q4,Assam,Others,3
2018,October,10,Q4,Kerala,2-Wheelers,203
2018,October,10,Q4,Kerala,3-Wheelers,259
2018,October,10,Q4,Kerala,4-Wheelers,20
2018,October,10,Q4,Kerala,Bus,2
2018,October,10,Q4,Kerala,Others,2
2018,October,10,Q4,West Bengal,2-Wheelers,155
2018,October,10,Q4,West Bengal,3-Wheelers,200
2018,October,10,Q4,West Bengal,4-Wheelers,15
2018,October,10,Q4,West Bengal,Bus,1
2018,October,10,Q4,West Bengal,Others,2
2018,October,10,Q4,Madhya Pradesh,2-Wheelers,114
2018,October,10,Q4,Madhya Pradesh,3-Wheelers,123
2018,October,10,Q4,Madhya Pradesh,4-Wheelers,9
2018,October,10,Q4,Madhya Pradesh,Bus,1
2018,October,10,Q4,Madhya Pradesh,Others,1
2018,October,10,Q4,Punjab,2-Wheelers,53
2018,October,10,Q4,Punjab,3-Wheelers,60
2018,October,10,Q4,Punjab,4-Wheelers,5
2018,October,10,Q4,Punjab,Bus,0
2018,October,10,Q4,Punjab,Others,0
2018,November,11,Q4,Andhra Pradesh,2-Wheelers,315
2018,November,11,Q4,Andhra Pradesh,3-Wheelers,334
2018,November,11,Q4,Andhra Pradesh,4-Wheelers,27
2018,November,11,Q4,Andhra Pradesh,Bus,3
2018,November,11,Q4,Andhra Pradesh,Others,4
2018,November,11,Q4,Telangana,2-Wheelers,245
2018,November,11,Q4,Telangana,3-Wheelers,288
2018,November,11,Q4,Telangana,4-Wheelers,18
2018,November,11,Q4,Telangana,Bus,2
2018,November,11,Q4,Telangana,Others,3
2018,November,11,Q4,Uttar Pradesh,2-Wheelers,1019
2018,November,11,Q4,Uttar Pradesh,3-Wheelers,1065
2018,November,11,Q4,Uttar Pradesh,4-Wheelers,96
2018,November,11,Q4,Uttar Pradesh,Bus,9
2018,November,11,Q4,Uttar Pradesh,Others,12
2018,November,11,Q4,Maharashtra,2-Wheelers,854
2018,November,11,Q4,Maharashtra,3-Wheelers,957
2018,November,11,Q4,Maharashtra,4-Wheelers,68
2018,November,11,Q4,Maharashtra,Bus,7
2018,November,11,Q4,Maharashtra,Others,12
2018,November,11,Q4,Karnataka,2-Wheelers,726
2018,November,11,Q4,Karnataka,3-Wheelers,850
2018,November,11,Q4,Karnataka,4-Wheelers,70
2018,November,11,Q4,Karnataka,Bus,6
2018,November,11,Q4,Karnataka,Others,9
2018,November,11,Q4,Tamil Nadu,2-Wheelers,650
2018,November,11,Q4,Tamil Nadu,3-Wheelers,637
2018,November,11,Q4,Tamil Nadu,4-Wheelers,53
2018,November,11,Q4,Tamil Nadu,Bus,5
2018,November,11,Q4,Tamil Nadu,Others,8
2018,November,11,Q4,Rajasthan,2-Wheelers,470
2018,November,11,Q4,Rajasthan,3-Wheelers,497
2018,November,11,Q4,Rajasthan,4-Wheelers,39
2018,November,11,Q4,Rajasthan,Bus,4
2018,November,11,Q4,Rajasthan,Others,6
2018,November,11,Q4,Gujarat,2-Wheelers,504
2018,November,11,Q4,Gujarat,3-Wheelers,492
2018,November,11,Q4,Gujarat,4-Wheelers,39
2018,November,11,Q4,Gujarat,Bus,4
2018,November,11,Q4,Gujarat,Others,7
2018,November,11,Q4,Delhi,2-Wheelers,398
2018,November,11,Q4,Delhi,3-Wheelers,464
2018,November,11,Q4,Delhi,4-Wheelers,40
2018,November,11,Q4,Delhi,Bus,3
2018,November,11,Q4,Delhi,Others,5
2018,November,11,Q4,Bihar,2-Wheelers,314
2018,November,11,Q4,Bihar,3-Wheelers,355
2018,November,11,Q4,Bihar,4-Wheelers,25
2018,November,11,Q4,Bihar,Bus,2
2018,November,11,Q4,Bihar,Others,4
2018,November,11,Q4,Assam,2-Wheelers,218
2018,November,11,Q4,Assam,3-Wheelers,242
2018,November,11,Q4,Assam,4-Wheelers,21
2018,November,11,Q4,Assam,Bus,2
2018,November,11,Q4,Assam,Others,3
2018,November,11,Q4,Kerala,2-Wheelers,227
2018,November,11,Q4,Kerala,3-Wheelers,249
2018,November,11,Q4,Kerala,4-Wheelers,23
2018,November,11,Q4,Kerala,Bus,2
2018,November,11,Q4,Kerala,Others,3
2018,November,11,Q4,West Bengal,2-Wheelers,183
2018,November,11,Q4,West Bengal,3-Wheelers,200
2018,November,11,Q4,West Bengal,4-Wheelers,15
2018,November,11,Q4,West Bengal,Bus,1
2018,November,11,Q4,West Bengal,Others,2
2018,November,11,Q4,Madhya Pradesh,2-Wheelers,109
2018,November,11,Q4,Madhya Pradesh,3-Wheelers,130
2018,November,11,Q4,Madhya Pradesh,4-Wheelers,10
2018,November,11,Q4,Madhya Pradesh,Bus,1
2018,November,11,Q4,Madhya Pradesh,Others,1
2018,November,11,Q4,Punjab,2-Wheelers,58
2018,November,11,Q4,Punjab,3-Wheelers,64
2018,November,11,Q4,Punjab,4-Wheelers,5
2018,November,11,Q4,Punjab,Bus,0
2018,November,11,Q4,Punjab,Others,0
2018,December,12,Q4,Andhra Pradesh,2-Wheelers,303
2018,December,12,Q4,Andhra Pradesh,3-Wheelers,316
2018,December,12,Q4,Andhra Pradesh,4-Wheelers,27
2018,December,12,Q4,Andhra Pradesh,Bus,2
2018,December,12,Q4,Andhra Pradesh,Others,3
2018,December,12,Q4,Telangana,2-Wheelers,235
2018,December,12,Q4,Telangana,3-Wheelers,267
2018,December,12,Q4,Telangana,4-Wheelers,19
2018,December,12,Q4,Telangana,Bus,2
2018,December,12,Q4,Telangana,Others,3
2018,December,12,Q4,Uttar Pradesh,2-Wheelers,925
2018,December,12,Q4,Uttar Pradesh,3-Wheelers,1074
2018,December,12,Q4,Uttar Pradesh,4-Wheelers,92
2018,December,12,Q4,Uttar Pradesh,Bus,8
2018,December,12,Q4,Uttar Pradesh,Others,13
2018,December,12,Q4,Maharashtra,2-Wheelers,786
2018,December,12,Q4,Maharashtra,3-Wheelers,931
2018,December,12,Q4,Maharashtra,4-Wheelers,70
2018,December,12,Q4,Maharashtra,Bus,7
2018,December,12,Q4,Maharashtra,Others,10
2018,December,12,Q4,Karnataka,2-Wheelers,743
2018,December,12,Q4,Karnataka,3-Wheelers,746
2018,December,12,Q4,Karnataka,4-Wheelers,60
2018,December,12,Q4,Karnataka,Bus,6
2018,December,12,Q4,Karnataka,Others,9
2018,December,12,Q4,Tamil Nadu,2-Wheelers,610
2018,December,12,Q4,Tamil Nadu,3-Wheelers,675
2018,December,12,Q4,Tamil Nadu,4-Wheelers,54
2018,December,12,Q4,Tamil Nadu,Bus,5
2018,December,12,Q4,Tamil Nadu,Others,7
2018,December,12,Q4,Rajasthan,2-Wheelers,419
2018,December,12,Q4,Rajasthan,3-Wheelers,476
2018,December,12,Q4,Rajasthan,4-Wheelers,37
2018,December,12,Q4,Rajasthan,Bus,4
2018,December,12,Q4,Rajasthan,Others,5
2018,December,12,Q4,Gujarat,2-Wheelers,490
2018,December,12,Q4,Gujarat,3-Wheelers,534
2018,December,12,Q4,Gujarat,4-Wheelers,39
2018,December,12,Q4,Gujarat,Bus,4
2018,December,12,Q4,Gujarat,Others,6
2018,December,12,Q4,Delhi,2-Wheelers,413
2018,December,12,Q4,Delhi,3-Wheelers,490
2018,December,12,Q4,Delhi,4-Wheelers,38
2018,December,12,Q4,Delhi,Bus,3
2018,December,12,Q4,Delhi,Others,5
2018,December,12,Q4,Bihar,2-Wheelers,303
2018,December,12,Q4,Bihar,3-Wheelers,334
2018,December,12,Q4,Bihar,4-Wheelers,23
2018,December,12,Q4,Bihar,Bus,2
2018,December,12,Q4,Bihar,Others,3
2018,December,12,Q4,Assam,2-Wheelers,231
2018,December,12,Q4,Assam,3-Wheelers,274
2018,December,12,Q4,Assam,4-Wheelers,19
2018,December,12,Q4,Assam,Bus,1
2018,December,12,Q4,Assam,Others,3
2018,December,12,Q4,Kerala,2-Wheelers,245
2018,December,12,Q4,Kerala,3-Wheelers,249
2018,December,12,Q4,Kerala,4-Wheelers,19
2018,December,12,Q4,Kerala,Bus,2
2018,December,12,Q4,Kerala,Others,3
2018,December,12,Q4,West Bengal,2-Wheelers,184
2018,December,12,Q4,West Bengal,3-Wheelers,180
2018,December,12,Q4,West Bengal,4-Wheelers,15
2018,December,12,Q4,West Bengal,Bus,1
2018,December,12,Q4,West Bengal,Others,2
2018,December,12,Q4,Madhya Pradesh,2-Wheelers,125
2018,December,12,Q4,Madhya Pradesh,3-Wheelers,133
2018,December,12,Q4,Madhya Pradesh,4-Wheelers,10
2018,December,12,Q4,Madhya Pradesh,Bus,1
2018,December,12,Q4,Madhya Pradesh,Others,1
2018,December,12,Q4,Punjab,2-Wheelers,51
2018,December,12,Q4,Punjab,3-Wheelers,70
2018,December,12,Q4,Punjab,4-Wheelers,5
2018,December,12,Q4,Punjab,Bus,0
2018,December,12,Q4,Punjab,Others,0
2019,January,1,Q1,Andhra Pradesh,2-Wheelers,384
2019,January,1,Q1,Andhra Pradesh,3-Wheelers,434
2019,January,1,Q1,Andhra Pradesh,4-Wheelers,33
2019,January,1,Q1,Andhra Pradesh,Bus,3
2019,January,1,Q1,Andhra Pradesh,Others,4
2019,January,1,Q1,Telangana,2-Wheelers,290
2019,January,1,Q1,Telangana,3-Wheelers,355
2019,January,1,Q1,Telangana,4-Wheelers,25
2019,January,1,Q1,Telangana,Bus,2
2019,January,1,Q1,Telangana,Others,3
2019,January,1,Q1,Uttar Pradesh,2-Wheelers,1326
2019,January,1,Q1,Uttar Pradesh,3-Wheelers,1386
2019,January,1,Q1,Uttar Pradesh,4-Wheelers,103
2019,January,1,Q1,Uttar Pradesh,Bus,12
2019,January,1,Q1,Uttar Pradesh,Others,16
2019,January,1,Q1,Maharashtra,2-Wheelers,993
2019,January,1,Q1,Maharashtra,3-Wheelers,1049
2019,January,1,Q1,Maharashtra,4-Wheelers,88
2019,January,1,Q1,Maharashtra,Bus,9
2019,January,1,Q1,Maharashtra,Others,12
2019,January,1,Q1,Karnataka,2-Wheelers,815
2019,January,1,Q1,Karnataka,3-Wheelers,975
2019,January,1,Q1,Karnataka,4-Wheelers,71
2019,January,1,Q1,Karnataka,Bus,7
2019,January,1,Q1,Karnataka,Others,11
2019,January,1,Q1,Tamil Nadu,2-Wheelers,702
2019,January,1,Q1,Tamil Nadu,3-Wheelers,736
2019,January,1,Q1,Tamil Nadu,4-Wheelers,63
2019,January,1,Q1,Tamil Nadu,Bus,6
2019,January,1,Q1,Tamil Nadu,Others,10
2019,January,1,Q1,Rajasthan,2-Wheelers,565
2019,January,1,Q1,Rajasthan,3-Wheelers,648
2019,January,1,Q1,Rajasthan,4-Wheelers,47
2019,January,1,Q1,Rajasthan,Bus,5
2019,January,1,Q1,Rajasthan,Others,8
2019,January,1,Q1,Gujarat,2-Wheelers,615
2019,January,1,Q1,Gujarat,3-Wheelers,653
2019,January,1,Q1,Gujarat,4-Wheelers,54
2019,January,1,Q1,Gujarat,Bus,4
2019,January,1,Q1,Gujarat,Others,8
2019,January,1,Q1,Delhi,2-Wheelers,485
2019,January,1,Q1,Delhi,3-Wheelers,588
2019,January,1,Q1,Delhi,4-Wheelers,46
2019,January,1,Q1,Delhi,Bus,5
2019,January,1,Q1,Delhi,Others,7
2019,January,1,Q1,Bihar,2-Wheelers,334
2019,January,1,Q1,Bihar,3-Wheelers,409
2019,January,1,Q1,Bihar,4-Wheelers,30
2019,January,1,Q1,Bihar,Bus,3
2019,January,1,Q1,Bihar,Others,5
2019,January,1,Q1,Assam,2-Wheelers,295
2019,January,1,Q1,Assam,3-Wheelers,346
2019,January,1,Q1,Assam,4-Wheelers,28
2019,January,1,Q1,Assam,Bus,2
2019,January,1,Q1,Assam,Others,4
2019,January,1,Q1,Kerala,2-Wheelers,266
2019,January,1,Q1,Kerala,3-Wheelers,337
2019,January,1,Q1,Kerala,4-Wheelers,26
2019,January,1,Q1,Kerala,Bus,2
2019,January,1,Q1,Kerala,Others,3
2019,January,1,Q1,West Bengal,2-Wheelers,215
2019,January,1,Q1,West Bengal,3-Wheelers,262
2019,January,1,Q1,West Bengal,4-Wheelers,20
2019,January,1,Q1,West Bengal,Bus,1
2019,January,1,Q1,West Bengal,Others,2
2019,January,1,Q1,Madhya Pradesh,2-Wheelers,150
2019,January,1,Q1,Madhya Pradesh,3-Wheelers,168
2019,January,1,Q1,Madhya Pradesh,4-Wheelers,14
2019,January,1,Q1,Madhya Pradesh,Bus,1
2019,January,1,Q1,Madhya Pradesh,Others,2
2019,January,1,Q1,Punjab,2-Wheelers,78
2019,January,1,Q1,Punjab,3-Wheelers,82
2019,January,1,Q1,Punjab,4-Wheelers,6
2019,January,1,Q1,Punjab,Bus,0
2019,January,1,Q1,Punjab,Others,1
2019,February,2,Q1,Andhra Pradesh,2-Wheelers,238
2019,February,2,Q1,Andhra Pradesh,3-Wheelers,263
2019,February,2,Q1,Andhra Pradesh,4-Wheelers,19
2019,February,2,Q1,Andhra Pradesh,Bus,2
2019,February,2,Q1,Andhra Pradesh,Others,3
2019,February,2,Q1,Telangana,2-Wheelers,195
2019,February,2,Q1,Telangana,3-Wheelers,219
2019,February,2,Q1,Telangana,4-Wheelers,16
2019,February,2,Q1,Telangana,Bus,1
2019,February,2,Q1,Telangana,Others,2
2019,February,2,Q1,Uttar Pradesh,2-Wheelers,833
2019,February,2,Q1,Uttar Pradesh,3-Wheelers,952
2019,February,2,Q1,Uttar Pradesh,4-Wheelers,68
2019,February,2,Q1,Uttar Pradesh,Bus,6
2019,February,2,Q1,Uttar Pradesh,Others,10
2019,February,2,Q1,Maharashtra,2-Wheelers,594
2019,February,2,Q1,Maharashtra,3-Wheelers,764
2019,February,2,Q1,Maharashtra,4-Wheelers,53
2019,February,2,Q1,Maharashtra,Bus,5
2019,February,2,Q1,Maharashtra,Others,8
2019,February,2,Q1,Karnataka,2-Wheelers,511
2019,February,2,Q1,Karnataka,3-Wheelers,681
2019,February,2,Q1,Karnataka,4-Wheelers,47
2019,February,2,Q1,Karnataka,Bus,5
2019,February,2,Q1,Karnataka,Others,8
2019,February,2,Q1,Tamil Nadu,2-Wheelers,431
2019,February,2,Q1,Tamil Nadu,3-Wheelers,498
2019,February,2,Q1,Tamil Nadu,4-Wheelers,43
2019,February,2,Q1,Tamil Nadu,Bus,4
2019,February,2,Q1,Tamil Nadu,Others,5
2019,February,2,Q1,Rajasthan,2-Wheelers,399
2019,February,2,Q1,Rajasthan,3-Wheelers,393
2019,February,2,Q1,Rajasthan,4-Wheelers,31
2019,February,2,Q1,Rajasthan,Bus,3
2019,February,2,Q1,Rajasthan,Others,5
2019,February,2,Q1,Gujarat,2-Wheelers,391
2019,February,2,Q1,Gujarat,3-Wheelers,393
2019,February,2,Q1,Gujarat,4-Wheelers,34
2019,February,2,Q1,Gujarat,Bus,3
2019,February,2,Q1,Gujarat,Others,4
2019,February,2,Q1,Delhi,2-Wheelers,303
2019,February,2,Q1,Delhi,3-Wheelers,377
2019,February,2,Q1,Delhi,4-Wheelers,28
2019,February,2,Q1,Delhi,Bus,3
2019,February,2,Q1,Delhi,Others,4
2019,February,2,Q1,Bihar,2-Wheelers,227
2019,February,2,Q1,Bihar,3-Wheelers,267
2019,February,2,Q1,Bihar,4-Wheelers,21
2019,February,2,Q1,Bihar,Bus,1
2019,February,2,Q1,Bihar,Others,3
2019,February,2,Q1,Assam,2-Wheelers,203
2019,February,2,Q1,Assam,3-Wheelers,187
2019,February,2,Q1,Assam,4-Wheelers,16
2019,February,2,Q1,Assam,Bus,1
2019,February,2,Q1,Assam,Others,2
2019,February,2,Q1,Kerala,2-Wheelers,184
2019,February,2,Q1,Kerala,3-Wheelers,209
2019,February,2,Q1,Kerala,4-Wheelers,17
2019,February,2,Q1,Kerala,Bus,1
2019,February,2,Q1,Kerala,Others,2
2019,February,2,Q1,West Bengal,2-Wheelers,150
2019,February,2,Q1,West Bengal,3-Wheelers,161
2019,February,2,Q1,West Bengal,4-Wheelers,11
2019,February,2,Q1,West Bengal,Bus,1
2019,February,2,Q1,West Bengal,Others,2
2019,February,2,Q1,Madhya Pradesh,2-Wheelers,99
2019,February,2,Q1,Madhya Pradesh,3-Wheelers,94
2019,February,2,Q1,Madhya Pradesh,4-Wheelers,9
2019,February,2,Q1,Madhya Pradesh,Bus,0
2019,February,2,Q1,Madhya Pradesh,Others,1
2019,February,2,Q1,Punjab,2-Wheelers,43
2019,February,2,Q1,Punjab,3-Wheelers,50
2019,February,2,Q1,Punjab,4-Wheelers,3
2019,February,2,Q1,Punjab,Bus,0
2019,February,2,Q1,Punjab,Others,0
2019,March,3,Q1,Andhra Pradesh,2-Wheelers,273
2019,March,3,Q1,Andhra Pradesh,3-Wheelers,340
2019,March,3,Q1,Andhra Pradesh,4-Wheelers,24
2019,March,3,Q1,Andhra Pradesh,Bus,2
2019,March,3,Q1,Andhra Pradesh,Others,4
2019,March,3,Q1,Telangana,2-Wheelers,234
2019,March,3,Q1,Telangana,3-Wheelers,277
2019,March,3,Q1,Telangana,4-Wheelers,21
2019,March,3,Q1,Telangana,Bus,2
2019,March,3,Q1,Telangana,Others,3
2019,March,3,Q1,Uttar Pradesh,2-Wheelers,978
2019,March,3,Q1,Uttar Pradesh,3-Wheelers,1229
2019,March,3,Q1,Uttar Pradesh,4-Wheelers,93
2019,March,3,Q1,Uttar Pradesh,Bus,9
2019,March,3,Q1,Uttar Pradesh,Others,14
2019,March,3,Q1,Maharashtra,2-Wheelers,763
2019,March,3,Q1,Maharashtra,3-Wheelers,942
2019,March,3,Q1,Maharashtra,4-Wheelers,69
2019,March,3,Q1,Maharashtra,Bus,7
2019,March,3,Q1,Maharashtra,Others,11
2019,March,3,Q1,Karnataka,2-Wheelers,718
2019,March,3,Q1,Karnataka,3-Wheelers,850
2019,March,3,Q1,Karnataka,4-Wheelers,66
2019,March,3,Q1,Karnataka,Bus,6
2019,March,3,Q1,Karnataka,Others,9
2019,March,3,Q1,Tamil Nadu,2-Wheelers,544
2019,March,3,Q1,Tamil Nadu,3-Wheelers,663
2019,March,3,Q1,Tamil Nadu,4-Wheelers,53
2019,March,3,Q1,Tamil Nadu,Bus,5
2019,March,3,Q1,Tamil Nadu,Others,7
2019,March,3,Q1,Rajasthan,2-Wheelers,467
2019,March,3,Q1,Rajasthan,3-Wheelers,570
2019,March,3,Q1,Rajasthan,4-Wheelers,45
2019,March,3,Q1,Rajasthan,Bus,4
2019,March,3,Q1,Rajasthan,Others,6
2019,March,3,Q1,Gujarat,2-Wheelers,461
2019,March,3,Q1,Gujarat,3-Wheelers,521
2019,March,3,Q1,Gujarat,4-Wheelers,42
2019,March,3,Q1,Gujarat,Bus,4
2019,March,3,Q1,Gujarat,Others,6
2019,March,3,Q1,Delhi,2-Wheelers,401
2019,March,3,Q1,Delhi,3-Wheelers,442
2019,March,3,Q1,Delhi,4-Wheelers,34
2019,March,3,Q1,Delhi,Bus,4
2019,March,3,Q1,Delhi,Others,6
2019,March,3,Q1,Bihar,2-Wheelers,322
2019,March,3,Q1,Bihar,3-Wheelers,317
2019,March,3,Q1,Bihar,4-Wheelers,25
2019,March,3,Q1,Bihar,Bus,2
2019,March,3,Q1,Bihar,Others,3
2019,March,3,Q1,Assam,2-Wheelers,248
2019,March,3,Q1,Assam,3-Wheelers,281
2019,March,3,Q1,Assam,4-Wheelers,19
2019,March,3,Q1,Assam,Bus,2
2019,March,3,Q1,Assam,Others,3
2019,March,3,Q1,Kerala,2-Wheelers,223
2019,March,3,Q1,Kerala,3-Wheelers,275
2019,March,3,Q1,Kerala,4-Wheelers,23
2019,March,3,Q1,Kerala,Bus,2
2019,March,3,Q1,Kerala,Others,3
2019,March,3,Q1,West Bengal,2-Wheelers,167
2019,March,3,Q1,West Bengal,3-Wheelers,186
2019,March,3,Q1,West Bengal,4-Wheelers,15
2019,March,3,Q1,West Bengal,Bus,1
2019,March,3,Q1,West Bengal,Others,2
2019,March,3,Q1,Madhya Pradesh,2-Wheelers,122
2019,March,3,Q1,Madhya Pradesh,3-Wheelers,127
2019,March,3,Q1,Madhya Pradesh,4-Wheelers,11
2019,March,3,Q1,Madhya Pradesh,Bus,1
2019,March,3,Q1,Madhya Pradesh,Others,1
2019,March,3,Q1,Punjab,2-Wheelers,62
2019,March,3,Q1,Punjab,3-Wheelers,71
2019,March,3,Q1,Punjab,4-Wheelers,5
2019,March,3,Q1,Punjab,Bus,0
2019,March,3,Q1,Punjab,Others,0
2019,April,4,Q2,Andhra Pradesh,2-Wheelers,225
2019,April,4,Q2,Andhra Pradesh,3-Wheelers,241
2019,April,4,Q2,Andhra Pradesh,4-Wheelers,19
2019,April,4,Q2,Andhra Pradesh,Bus,2
2019,April,4,Q2,Andhra Pradesh,Others,3
2019,April,4,Q2,Telangana,2-Wheelers,180
2019,April,4,Q2,Telangana,3-Wheelers,211
2019,April,4,Q2,Telangana,4-Wheelers,16
2019,April,4,Q2,Telangana,Bus,1
2019,April,4,Q2,Telangana,Others,2
2019,April,4,Q2,Uttar Pradesh,2-Wheelers,856
2019,April,4,Q2,Uttar Pradesh,3-Wheelers,865
2019,April,4,Q2,Uttar Pradesh,4-Wheelers,70
2019,April,4,Q2,Uttar Pradesh,Bus,7
2019,April,4,Q2,Uttar Pradesh,Others,11
2019,April,4,Q2,Maharashtra,2-Wheelers,657
2019,April,4,Q2,Maharashtra,3-Wheelers,667
2019,April,4,Q2,Maharashtra,4-Wheelers,63
2019,April,4,Q2,Maharashtra,Bus,5
2019,April,4,Q2,Maharashtra,Others,8
2019,April,4,Q2,Karnataka,2-Wheelers,517
2019,April,4,Q2,Karnataka,3-Wheelers,674
2019,April,4,Q2,Karnataka,4-Wheelers,50
2019,April,4,Q2,Karnataka,Bus,5
2019,April,4,Q2,Karnataka,Others,7
2019,April,4,Q2,Tamil Nadu,2-Wheelers,431
2019,April,4,Q2,Tamil Nadu,3-Wheelers,574
2019,April,4,Q2,Tamil Nadu,4-Wheelers,39
2019,April,4,Q2,Tamil Nadu,Bus,4
2019,April,4,Q2,Tamil Nadu,Others,6
2019,April,4,Q2,Rajasthan,2-Wheelers,340
